title,gender,category,subcategory,brand,color,size,size_notes,waist,inseam,rise,fit,material,pattern,condition,price_usd,compare_at_usd,availability,era,description,model_info,care_instructions,sku,product_url,image_urls,product_handle,product_type,tags
Rogue Zip-Off Jeans,Men,Bottoms,Jeans,Rogue,,30,,,10,,,,,,150.00,,Sold out,,"Our first Rogue Original Jeans 🥺 They Zip-Off into Jorts so they are perfect for all year long. So much work went into this and we are so happy to finally share it with you Details: - Size 26-38 available, unisex - Custom cut and sew pattern; jeans zip off at the knee and can be worn as jorts - Custom rivets, snap buttons, and hardware throughout - ‘Rogue’ screen printed in glow in the dark ink on back - 4 side cargo pockets - 2 extra deep back pockets - Hidden front coin pocket - 29”-30” inseam - 100% cotton, non-stretch denim",,,,https://roguegarms.com/products/rogue-zip-off-jeans,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-262.jpg?v=1724099360|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-252.jpg?v=1724099361|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-222.jpg?v=1724099368|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-32.jpg?v=1724099391|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v3-12.jpg?v=1724099387|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v3-42.jpg?v=1724099387|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-52.jpg?v=1724099405|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-62.jpg?v=1724099404|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-82.jpg?v=1724099411|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-102.jpg?v=1724099412|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-192.jpg?v=1724099416|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/Screenshot2024-08-23at10.27.02AM.png?v=1724423231,rogue-zip-off-jeans,,"Bottoms,Men's Bottoms,Women's Bottoms"
Rogue Zip-Off Jeans,Men,Bottoms,Jeans,Rogue,,32,,,10,,,,,,150.00,,Sold out,,"Our first Rogue Original Jeans 🥺 They Zip-Off into Jorts so they are perfect for all year long. So much work went into this and we are so happy to finally share it with you Details: - Size 26-38 available, unisex - Custom cut and sew pattern; jeans zip off at the knee and can be worn as jorts - Custom rivets, snap buttons, and hardware throughout - ‘Rogue’ screen printed in glow in the dark ink on back - 4 side cargo pockets - 2 extra deep back pockets - Hidden front coin pocket - 29”-30” inseam - 100% cotton, non-stretch denim",,,,https://roguegarms.com/products/rogue-zip-off-jeans,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-262.jpg?v=1724099360|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-252.jpg?v=1724099361|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-222.jpg?v=1724099368|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-32.jpg?v=1724099391|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v3-12.jpg?v=1724099387|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v3-42.jpg?v=1724099387|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-52.jpg?v=1724099405|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-62.jpg?v=1724099404|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-82.jpg?v=1724099411|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-102.jpg?v=1724099412|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-192.jpg?v=1724099416|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/Screenshot2024-08-23at10.27.02AM.png?v=1724423231,rogue-zip-off-jeans,,"Bottoms,Men's Bottoms,Women's Bottoms"
Rogue Zip-Off Jeans,Men,Bottoms,Jeans,Rogue,,34,,,10,,,,,,150.00,,Sold out,,"Our first Rogue Original Jeans 🥺 They Zip-Off into Jorts so they are perfect for all year long. So much work went into this and we are so happy to finally share it with you Details: - Size 26-38 available, unisex - Custom cut and sew pattern; jeans zip off at the knee and can be worn as jorts - Custom rivets, snap buttons, and hardware throughout - ‘Rogue’ screen printed in glow in the dark ink on back - 4 side cargo pockets - 2 extra deep back pockets - Hidden front coin pocket - 29”-30” inseam - 100% cotton, non-stretch denim",,,,https://roguegarms.com/products/rogue-zip-off-jeans,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-262.jpg?v=1724099360|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-252.jpg?v=1724099361|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-222.jpg?v=1724099368|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-32.jpg?v=1724099391|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v3-12.jpg?v=1724099387|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v3-42.jpg?v=1724099387|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-52.jpg?v=1724099405|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-62.jpg?v=1724099404|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-82.jpg?v=1724099411|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-102.jpg?v=1724099412|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-192.jpg?v=1724099416|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/Screenshot2024-08-23at10.27.02AM.png?v=1724423231,rogue-zip-off-jeans,,"Bottoms,Men's Bottoms,Women's Bottoms"
Rogue Zip-Off Jeans,Men,Bottoms,Jeans,Rogue,,36,,,10,,,,,,150.00,,Sold out,,"Our first Rogue Original Jeans 🥺 They Zip-Off into Jorts so they are perfect for all year long. So much work went into this and we are so happy to finally share it with you Details: - Size 26-38 available, unisex - Custom cut and sew pattern; jeans zip off at the knee and can be worn as jorts - Custom rivets, snap buttons, and hardware throughout - ‘Rogue’ screen printed in glow in the dark ink on back - 4 side cargo pockets - 2 extra deep back pockets - Hidden front coin pocket - 29”-30” inseam - 100% cotton, non-stretch denim",,,,https://roguegarms.com/products/rogue-zip-off-jeans,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-262.jpg?v=1724099360|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-252.jpg?v=1724099361|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-222.jpg?v=1724099368|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-32.jpg?v=1724099391|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v3-12.jpg?v=1724099387|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v3-42.jpg?v=1724099387|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-52.jpg?v=1724099405|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-62.jpg?v=1724099404|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-82.jpg?v=1724099411|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-102.jpg?v=1724099412|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-192.jpg?v=1724099416|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/Screenshot2024-08-23at10.27.02AM.png?v=1724423231,rogue-zip-off-jeans,,"Bottoms,Men's Bottoms,Women's Bottoms"
Rogue Zip-Off Jeans,Men,Bottoms,Jeans,Rogue,,38,,,10,,,,,,150.00,,Sold out,,"Our first Rogue Original Jeans 🥺 They Zip-Off into Jorts so they are perfect for all year long. So much work went into this and we are so happy to finally share it with you Details: - Size 26-38 available, unisex - Custom cut and sew pattern; jeans zip off at the knee and can be worn as jorts - Custom rivets, snap buttons, and hardware throughout - ‘Rogue’ screen printed in glow in the dark ink on back - 4 side cargo pockets - 2 extra deep back pockets - Hidden front coin pocket - 29”-30” inseam - 100% cotton, non-stretch denim",,,,https://roguegarms.com/products/rogue-zip-off-jeans,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-262.jpg?v=1724099360|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-252.jpg?v=1724099361|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-222.jpg?v=1724099368|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-32.jpg?v=1724099391|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v3-12.jpg?v=1724099387|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v3-42.jpg?v=1724099387|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-52.jpg?v=1724099405|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-62.jpg?v=1724099404|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-82.jpg?v=1724099411|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-102.jpg?v=1724099412|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/v2-192.jpg?v=1724099416|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/Screenshot2024-08-23at10.27.02AM.png?v=1724423231,rogue-zip-off-jeans,,"Bottoms,Men's Bottoms,Women's Bottoms"
Tripp NYC X-Strap Pant - Fog Wash Black Denim,Men,Bottoms,Jeans,Rogue,,XS,,10,,,,,,,175.00,,Sold out,,"Fog washed black denim dark street pants with straps, zips off into shorts . Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry.",,,,https://roguegarms.com/products/tripp-nyc-x-strap-pant-fog-wash-black-denim,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_FOGWASH_F_1000x_84a8d1b7-ba4c-45e1-b2e4-e33c7e0990f5.webp?v=1725487761|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_FOGWASH_B_1000x_bbf6dc5b-ceaf-4983-bebe-94dad64003f1.webp?v=1725487760|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_FOGWASH_FULL_1000x_a561eb40-73fb-4e8a-aeef-a8969c8ca3fe.webp?v=1725487761|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MB_FOGDENIM_F_1000x_84f3c766-cda8-459e-884a-53d20239fd02.webp?v=1725487803|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MB_FOGDENIM_B_1000x_7d57ff4e-d464-4d15-8650-ef2967b56fdf.webp?v=1725487803|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MB_FOGDENIM_FULL_1000x_24694d8a-8e63-47a3-95e8-627506144d6f.webp?v=1725487803,tripp-nyc-x-strap-pant-fog-wash-black-denim,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
Tripp NYC X-Strap Pant - Fog Wash Black Denim,Men,Bottoms,Jeans,Rogue,,S,,10,,,,,,,175.00,,In stock,,"Fog washed black denim dark street pants with straps, zips off into shorts . Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry.",,,,https://roguegarms.com/products/tripp-nyc-x-strap-pant-fog-wash-black-denim,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_FOGWASH_F_1000x_84a8d1b7-ba4c-45e1-b2e4-e33c7e0990f5.webp?v=1725487761|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_FOGWASH_B_1000x_bbf6dc5b-ceaf-4983-bebe-94dad64003f1.webp?v=1725487760|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_FOGWASH_FULL_1000x_a561eb40-73fb-4e8a-aeef-a8969c8ca3fe.webp?v=1725487761|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MB_FOGDENIM_F_1000x_84f3c766-cda8-459e-884a-53d20239fd02.webp?v=1725487803|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MB_FOGDENIM_B_1000x_7d57ff4e-d464-4d15-8650-ef2967b56fdf.webp?v=1725487803|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MB_FOGDENIM_FULL_1000x_24694d8a-8e63-47a3-95e8-627506144d6f.webp?v=1725487803,tripp-nyc-x-strap-pant-fog-wash-black-denim,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
Tripp NYC X-Strap Pant - Fog Wash Black Denim,Men,Bottoms,Jeans,Rogue,,M,,10,,,,,,,175.00,,Sold out,,"Fog washed black denim dark street pants with straps, zips off into shorts . Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry.",,,,https://roguegarms.com/products/tripp-nyc-x-strap-pant-fog-wash-black-denim,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_FOGWASH_F_1000x_84a8d1b7-ba4c-45e1-b2e4-e33c7e0990f5.webp?v=1725487761|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_FOGWASH_B_1000x_bbf6dc5b-ceaf-4983-bebe-94dad64003f1.webp?v=1725487760|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_FOGWASH_FULL_1000x_a561eb40-73fb-4e8a-aeef-a8969c8ca3fe.webp?v=1725487761|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MB_FOGDENIM_F_1000x_84f3c766-cda8-459e-884a-53d20239fd02.webp?v=1725487803|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MB_FOGDENIM_B_1000x_7d57ff4e-d464-4d15-8650-ef2967b56fdf.webp?v=1725487803|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MB_FOGDENIM_FULL_1000x_24694d8a-8e63-47a3-95e8-627506144d6f.webp?v=1725487803,tripp-nyc-x-strap-pant-fog-wash-black-denim,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
Tripp NYC X-Strap Pant - Fog Wash Black Denim,Men,Bottoms,Jeans,Rogue,,L,,10,,,,,,,175.00,,In stock,,"Fog washed black denim dark street pants with straps, zips off into shorts . Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry.",,,,https://roguegarms.com/products/tripp-nyc-x-strap-pant-fog-wash-black-denim,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_FOGWASH_F_1000x_84a8d1b7-ba4c-45e1-b2e4-e33c7e0990f5.webp?v=1725487761|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_FOGWASH_B_1000x_bbf6dc5b-ceaf-4983-bebe-94dad64003f1.webp?v=1725487760|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_FOGWASH_FULL_1000x_a561eb40-73fb-4e8a-aeef-a8969c8ca3fe.webp?v=1725487761|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MB_FOGDENIM_F_1000x_84f3c766-cda8-459e-884a-53d20239fd02.webp?v=1725487803|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MB_FOGDENIM_B_1000x_7d57ff4e-d464-4d15-8650-ef2967b56fdf.webp?v=1725487803|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MB_FOGDENIM_FULL_1000x_24694d8a-8e63-47a3-95e8-627506144d6f.webp?v=1725487803,tripp-nyc-x-strap-pant-fog-wash-black-denim,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
Tripp NYC X-Strap Pant - Fog Wash Black Denim,Men,Bottoms,Jeans,Rogue,,XL,,10,,,,,,,175.00,,Sold out,,"Fog washed black denim dark street pants with straps, zips off into shorts . Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry.",,,,https://roguegarms.com/products/tripp-nyc-x-strap-pant-fog-wash-black-denim,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_FOGWASH_F_1000x_84a8d1b7-ba4c-45e1-b2e4-e33c7e0990f5.webp?v=1725487761|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_FOGWASH_B_1000x_bbf6dc5b-ceaf-4983-bebe-94dad64003f1.webp?v=1725487760|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_FOGWASH_FULL_1000x_a561eb40-73fb-4e8a-aeef-a8969c8ca3fe.webp?v=1725487761|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MB_FOGDENIM_F_1000x_84f3c766-cda8-459e-884a-53d20239fd02.webp?v=1725487803|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MB_FOGDENIM_B_1000x_7d57ff4e-d464-4d15-8650-ef2967b56fdf.webp?v=1725487803|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MB_FOGDENIM_FULL_1000x_24694d8a-8e63-47a3-95e8-627506144d6f.webp?v=1725487803,tripp-nyc-x-strap-pant-fog-wash-black-denim,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
Tripp NYC X-Strap Pant - Mud Wash Denim,Men,Bottoms,Jeans,Rogue,,XXS,,10,,,,,,,175.00,,Sold out,,"Mud washed denim dark street pants with straps, zips off into shorts . Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry.",,,,https://roguegarms.com/products/tripp-nyc-x-strap-pant-mud-wash-denim,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_DIRTYWASH_F2_1000x_ae4b1fe5-356b-4efe-842b-0e2e8e095ea4.webp?v=1725487981|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_DIRTYWASH_B2_1000x_bb4d43d1-5be1-4799-89dd-7aca57ea5d9a.webp?v=1725487981|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_DIRTYWASH_FULL2_1000x-1.webp?v=1725487980|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MDR_DIRTYWASH_FULL_1000x_4e3f295c-e0a0-4e43-b812-e57d1cef0404.webp?v=1725488006|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MDR_DIRTYWASH_F_1000x-1.webp?v=1725488006|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MDR_DIRTYWASH_B_1000x_aefbfdfc-b2f8-41c0-8771-e97f366e131d.webp?v=1725488006,tripp-nyc-x-strap-pant-mud-wash-denim,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
Tripp NYC X-Strap Pant - Mud Wash Denim,Men,Bottoms,Jeans,Rogue,,XS,,10,,,,,,,175.00,,In stock,,"Mud washed denim dark street pants with straps, zips off into shorts . Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry.",,,,https://roguegarms.com/products/tripp-nyc-x-strap-pant-mud-wash-denim,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_DIRTYWASH_F2_1000x_ae4b1fe5-356b-4efe-842b-0e2e8e095ea4.webp?v=1725487981|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_DIRTYWASH_B2_1000x_bb4d43d1-5be1-4799-89dd-7aca57ea5d9a.webp?v=1725487981|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_DIRTYWASH_FULL2_1000x-1.webp?v=1725487980|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MDR_DIRTYWASH_FULL_1000x_4e3f295c-e0a0-4e43-b812-e57d1cef0404.webp?v=1725488006|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MDR_DIRTYWASH_F_1000x-1.webp?v=1725488006|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MDR_DIRTYWASH_B_1000x_aefbfdfc-b2f8-41c0-8771-e97f366e131d.webp?v=1725488006,tripp-nyc-x-strap-pant-mud-wash-denim,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
Tripp NYC X-Strap Pant - Mud Wash Denim,Men,Bottoms,Jeans,Rogue,,S,,10,,,,,,,175.00,,In stock,,"Mud washed denim dark street pants with straps, zips off into shorts . Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry.",,,,https://roguegarms.com/products/tripp-nyc-x-strap-pant-mud-wash-denim,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_DIRTYWASH_F2_1000x_ae4b1fe5-356b-4efe-842b-0e2e8e095ea4.webp?v=1725487981|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_DIRTYWASH_B2_1000x_bb4d43d1-5be1-4799-89dd-7aca57ea5d9a.webp?v=1725487981|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_DIRTYWASH_FULL2_1000x-1.webp?v=1725487980|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MDR_DIRTYWASH_FULL_1000x_4e3f295c-e0a0-4e43-b812-e57d1cef0404.webp?v=1725488006|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MDR_DIRTYWASH_F_1000x-1.webp?v=1725488006|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MDR_DIRTYWASH_B_1000x_aefbfdfc-b2f8-41c0-8771-e97f366e131d.webp?v=1725488006,tripp-nyc-x-strap-pant-mud-wash-denim,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
Tripp NYC X-Strap Pant - Mud Wash Denim,Men,Bottoms,Jeans,Rogue,,M,,10,,,,,,,175.00,,In stock,,"Mud washed denim dark street pants with straps, zips off into shorts . Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry.",,,,https://roguegarms.com/products/tripp-nyc-x-strap-pant-mud-wash-denim,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_DIRTYWASH_F2_1000x_ae4b1fe5-356b-4efe-842b-0e2e8e095ea4.webp?v=1725487981|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_DIRTYWASH_B2_1000x_bb4d43d1-5be1-4799-89dd-7aca57ea5d9a.webp?v=1725487981|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_DIRTYWASH_FULL2_1000x-1.webp?v=1725487980|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MDR_DIRTYWASH_FULL_1000x_4e3f295c-e0a0-4e43-b812-e57d1cef0404.webp?v=1725488006|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MDR_DIRTYWASH_F_1000x-1.webp?v=1725488006|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MDR_DIRTYWASH_B_1000x_aefbfdfc-b2f8-41c0-8771-e97f366e131d.webp?v=1725488006,tripp-nyc-x-strap-pant-mud-wash-denim,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
Tripp NYC X-Strap Pant - Mud Wash Denim,Men,Bottoms,Jeans,Rogue,,L,,10,,,,,,,175.00,,In stock,,"Mud washed denim dark street pants with straps, zips off into shorts . Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry.",,,,https://roguegarms.com/products/tripp-nyc-x-strap-pant-mud-wash-denim,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_DIRTYWASH_F2_1000x_ae4b1fe5-356b-4efe-842b-0e2e8e095ea4.webp?v=1725487981|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_DIRTYWASH_B2_1000x_bb4d43d1-5be1-4799-89dd-7aca57ea5d9a.webp?v=1725487981|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_DIRTYWASH_FULL2_1000x-1.webp?v=1725487980|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MDR_DIRTYWASH_FULL_1000x_4e3f295c-e0a0-4e43-b812-e57d1cef0404.webp?v=1725488006|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MDR_DIRTYWASH_F_1000x-1.webp?v=1725488006|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MDR_DIRTYWASH_B_1000x_aefbfdfc-b2f8-41c0-8771-e97f366e131d.webp?v=1725488006,tripp-nyc-x-strap-pant-mud-wash-denim,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
Tripp NYC X-Strap Pant - Mud Wash Denim,Men,Bottoms,Jeans,Rogue,,XL,,10,,,,,,,175.00,,In stock,,"Mud washed denim dark street pants with straps, zips off into shorts . Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry.",,,,https://roguegarms.com/products/tripp-nyc-x-strap-pant-mud-wash-denim,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_DIRTYWASH_F2_1000x_ae4b1fe5-356b-4efe-842b-0e2e8e095ea4.webp?v=1725487981|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_DIRTYWASH_B2_1000x_bb4d43d1-5be1-4799-89dd-7aca57ea5d9a.webp?v=1725487981|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144_DIRTYWASH_FULL2_1000x-1.webp?v=1725487980|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MDR_DIRTYWASH_FULL_1000x_4e3f295c-e0a0-4e43-b812-e57d1cef0404.webp?v=1725488006|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MDR_DIRTYWASH_F_1000x-1.webp?v=1725488006|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/JM7144MDR_DIRTYWASH_B_1000x_aefbfdfc-b2f8-41c0-8771-e97f366e131d.webp?v=1725488006,tripp-nyc-x-strap-pant-mud-wash-denim,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
Tripp NYC X-Strap Pant Light Blue Denim,Men,Bottoms,Jeans,Rogue,,XS,,10,,,,,,,175.00,,In stock,,"Washed light blue denim dark street pants with straps, zips off into shorts . Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry.",,,,https://roguegarms.com/products/multi-chain-pant,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp.webp?v=1694454908|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp2.webp?v=1711644916|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp1.webp?v=1711644916|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp3.webp?v=1711644916|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp4.webp?v=1694454947,multi-chain-pant,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
Tripp NYC X-Strap Pant Light Blue Denim,Men,Bottoms,Jeans,Rogue,,S,,10,,,,,,,175.00,,In stock,,"Washed light blue denim dark street pants with straps, zips off into shorts . Drawstring and adjustable waist buckles allow for a tighter fit on the waist. 100% Cotton. Hand wash cold. Lay flat to dry.",,,,https://roguegarms.com/products/multi-chain-pant,https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp.webp?v=1694454908|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp2.webp?v=1711644916|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp1.webp?v=1711644916|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp3.webp?v=1711644916|https://cdn.shopify.com/s/files/1/0444/5834/4613/files/tripp4.webp?v=1694454947,multi-chain-pant,,"Bottoms,Men's Bottoms,Tripp NYC,Women's Bottoms"
